Year,Date,FillingDate,EnterpriseValue,bookValuePerShare,debtToAssets,roic,priceToSalesRatio,peRatio,pbRatio,payoutRatio,inventoryTurnover,dividendYield,quickRatio,priceToFreeCashFlowsRatio,grossProfitMargin,epsdilutedGrowth,Industry,Sector,Price,MarketCap,AvgVolume,Symbol,ReturnOnAssets,ReturnOnEquity,CurrentRatio,OperatingMargin,NetProfitMargin,DebtToEquity,AssetsTurnover,roicIncrease,quickRatioIncrease,ReturnOnAssetsIncrease,ReturnOnEquityIncrease,CurrentRatioIncrease,OperatingMarginIncrease,NetProfitMarginIncrease,DebtToEquityIncrease,NetIncomeGrowth,RevenueGrowth,OperatingIncomeGrowth,GrossProfitGrowth
2008,2008-12-31,2009-02-27,8737177000.0,17.25839416058394,0.3782260560497599,0.0490070628665024,0.1330910955353722,14.9503417721519,0.2497625190323126,3.19493670886076,0.0,0.2137032555879083,0.2537635816206309,-1.650932345540956,0.0,-0.7521367521367521,Utilities—Regulated Gas,Utilities,27.321,11285294442,3906144,NI,0.003943650722337037,0.016706141092877685,0.7441637212549636,0.10202609812715513,0.008902210903518063,3.2362121468448657,0.442996775191941,-0.008891896840674804,0.03909900410454048,0.007352706111777234,0.0281425435242501,-0.038169309266139595,0.01857124900190915,0.02383758516830797,-0.2660219983106371,-0.7542003733665215,-0.019173017281991358,0.0266470121328948,0.0
2009,2009-12-31,2010-02-26,8433511830.0,17.644856415848782,0.3521951877623666,0.0401151660258276,0.2500243375342136,7.636710289389068,0.342496411281185,1.1635277905374368,5.650544959128065,0.1523598180952493,0.2928625857251714,1.8700920472440945,0.5010076097091467,1.7241379310344829,Utilities—Regulated Gas,Utilities,27.321,11285294442,3906144,NI,0.011296356834114271,0.044848684617127786,0.705994411988824,0.12059734712906428,0.03273979607182603,2.9701901485342286,0.3450344287219083,-0.008891896840674804,0.03909900410454048,0.007352706111777234,0.0281425435242501,-0.038169309266139595,0.01857124900190915,0.02383758516830797,-0.2660219983106371,1.7556962025316456,-0.25070428883730367,-0.1143141153081511,0.0
2010,2010-12-31,2011-02-28,9232748300.0,17.722102231821456,0.3670531827391819,0.0506980023549173,0.299493662410464,6.586809246575343,0.3906703566785829,0.8753424657534247,5.2760333510732655,0.1328932466366076,0.3425768619499095,-24.53250382653061,0.5368888196823419,0.3164556962025316,Utilities—Regulated Gas,Utilities,27.321,11285294442,3906144,NI,0.014644813128172207,0.059311017224569385,0.671041815092892,0.14345998131423232,0.04546870133914668,3.0499675008124796,0.3220855818805545,0.010582836329089705,0.04971427622473812,0.0033484562940579356,0.014462332607441598,-0.034952596895932,0.02286263418516804,0.01272890526732065,0.079777352278251,0.3412953605879651,-0.03419857430745631,0.14889637111859333,0.03497028276400312
2011,2011-12-31,2012-02-24,10565638280.0,17.82203994293866,0.384087539778736,0.0454535502490676,0.4358356365569603,8.770773253092612,0.5249511296099895,0.8619190906051488,4.356509884117246,0.0982717333732499,0.2556219833260202,-10.287601098039216,0.5752853416623748,-0.0096153846153846,Utilities—Regulated Gas,Utilities,27.321,11285294442,3906144,NI,0.01444348401365636,0.05985232025293659,0.616553312856516,0.15037131797112524,0.04969181439085578,3.1438977047605707,0.29066123245268805,-0.005244452105849701,-0.08695487862388929,-0.00020132911451584655,0.0005413030283672043,-0.05448850223637591,0.006911336656892919,0.004223113051709096,0.09393020394809115,0.024315068493150686,-0.06273746496418561,-0.017583848909150115,0.004292467878998811
2012,2012-12-31,2012-12-31,10921711190.0,19.028091812264478,0.3709458129431853,0.049680595804148,0.5640581660475775,6.860877649603459,0.5139821741713627,0.6565729391973083,5.926206769003144,0.0956980976384641,0.3410467652047492,-12.784644827586204,0.3668892752706868,0.3495145631067959,Utilities—Regulated Gas,Utilities,27.321,11285294442,3906144,NI,0.01904809862346473,0.074914930774355,0.7125030288345044,0.20601833557259147,0.08221370425985933,2.93293484327458,0.2316900666981007,0.004227045555080397,0.08542478187872898,0.00460461460980837,0.015062610521418413,0.0959497159779884,0.05564701760146623,0.03252188986900355,-0.21096286148599086,0.39117352056168503,-0.15914339353059428,0.15202740028726108,-0.4637421665174575
2013,2013-12-31,2014-02-18,12783583040.0,18.84314980793854,0.3873196226698273,0.0506507753352877,0.7134292047443127,7.585196466829545,0.6856390853803553,0.5748919376057132,6.747256766642282,0.0757913048290502,0.3486974578404228,-9.108740780862108,0.347851448570873,0.223021582733813,Utilities—Regulated Gas,Utilities,27.321,11285294442,3906144,NI,0.023488229399794294,0.09039173716576632,0.6793355147243896,0.20211054743428844,0.09405546815618758,2.848384466415248,0.24972742000273684,0.0009701795311397032,0.007650692635673584,0.004440130776329564,0.015476806391411316,-0.03316751411011487,-0.003907788138303031,0.011841763896328253,-0.08455037685933187,0.27877913962989664,0.11777839247609263,0.09657619641315815,0.059777047767785016
2014,2014-12-31,2015-02-18,15074418310.0,19.59790542684862,0.39602594676329,0.0492450073011177,0.8116895357462987,9.909657188679246,0.8505041552637118,0.6062264150943396,6.730205278592376,0.0611753165171939,0.2929530455890161,-7.408828198617576,0.3261057707167805,-0.0176470588235294,Utilities—Regulated Gas,Utilities,27.321,11285294442,3906144,NI,0.021313987203564665,0.08582578984016971,0.6236567296265392,0.19509782709485982,0.08190894198374185,3.0267355432124754,0.26021563320638774,-0.0014057680341700018,-0.055744412251406694,-0.0021742421962296296,-0.004565947325596606,-0.0556787850978504,-0.007012720339428624,-0.012146526172445729,0.1783510767972274,-0.003946626573952265,0.14376115814964735,0.10407556410704916,0.07225976929722039
2015,2015-12-31,2016-02-18,13086927000.0,12.09789109222537,0.3946891524939259,0.0433029591664112,1.3324577582871149,21.63464921465969,1.6126777676596853,0.9193717277486912,5.372418620931047,0.042495337854876,0.2620884289746001,64.49872008324662,0.3400834085730255,-0.4610778443113772,Utilities—Regulated Gas,Utilities,27.321,11285294442,3906144,NI,0.016378447906245534,0.07454143358917653,0.5934901222953904,0.17195494217292231,0.061589062298465114,3.551190321321712,0.2659311133342861,-0.005942048134706501,-0.030864616614415974,-0.00493553929731913,-0.01128435625099318,-0.03016660733114873,-0.0231428849219375,-0.020319879685276737,0.5244547781092366,-0.45943396226415095,-0.28108676166043334,-0.3663656527249683,-0.25027249893369985
2016,2016-12-31,2017-02-22,15007552000.0,12.65133623368552,0.4231405047105965,0.0460658769114733,1.585899165275459,21.492162895927603,1.7500127726468857,0.6199095022624435,5.752224919093851,0.0288435140411068,0.2545623080933897,-10.603738651585058,0.3669671675013912,0.1333333333333333,Utilities—Regulated Gas,Utilities,27.321,11285294442,3906144,NI,0.017734954713004028,0.0814256238946748,0.5104281327848907,0.1910294936004452,0.07378964941569283,3.5912507368834743,0.24034474825994148,0.002762917745062099,-0.0075261208812104075,0.0013565068067584937,0.006884190305498264,-0.0830619895104997,0.019074551427522873,0.012200587117227712,0.04006041556176232,0.15706806282722513,-0.03424480846124081,0.07288411051381423,0.04209860935524652
2017,2017-12-31,2018-02-20,17428898000.0,13.115057680631452,0.4509736144717133,0.0198375326876151,1.7346444836499406,65.8030972762646,1.9572921923103632,1.7828793774319067,6.646147314795161,0.0270941559171105,0.3063491064686635,-8.867132969798659,0.3576908874574324,-0.6176470588235294,Utilities—Regulated Gas,Utilities,27.321,11285294442,3906144,NI,0.006437327482128275,0.02974468183606861,0.5547759879184495,0.18680507118532802,0.02636113732408813,3.6206569292377493,0.24419763847768478,-0.0262283442238582,0.05178679837527378,-0.011297627230875754,-0.05168094205860618,0.04434785513355877,-0.004224422415117168,-0.047428512091604695,0.029406192354274996,-0.6123680241327301,0.08505286588759042,0.061058028431601026,0.057624651219216304
